tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners,Type 
Copa do Brasil,FC Cascavel,1,0,Ponte Preta,7,2,124,97,14,7,0:30:00,2/23/2022,1,-1,WON,LOST,9,National 
Copa do Brasil,URT MG,1,1,Avai,9,8,127,97,19,10,22:00:00,2/22/2022,0,0,DRAW,DRAW,17,National 
Copa do Brasil,Lagarto,0,0,Figueirense,6,1,131,111,12,6,19:30:00,2/22/2022,0,0,DRAW,DRAW,7,National 
Copa do Brasil,Athletico Paranaense,1,2,Atletico Mineiro,10,2,79,64,19,11,0:30:00,12/16/2021,-1,1,LOST,WON,12,National 
Copa do Brasil,Atletico Mineiro,4,0,Athletico Paranaense,8,5,82,69,11,9,20:30:00,12/12/2021,4,-4,WON,LOST,13,National 
Copa do Brasil,Fortaleza FC,1,2,Atletico Mineiro,6,3,130,86,12,6,1:30:00,10/28/2021,-1,1,LOST,WON,9,National 
Copa do Brasil,Flamengo,0,3,Athletico Paranaense,9,1,95,49,22,5,1:30:00,10/28/2021,-3,3,LOST,WON,10,National 
Copa do Brasil,Atletico Mineiro,4,0,Fortaleza FC,6,7,66,87,17,4,1:30:00,10/21/2021,4,-4,WON,LOST,13,National 
Copa do Brasil,Athletico Paranaense,2,1,Flamengo,3,7,118,123,8,11,1:30:00,10/21/2021,1,-1,WON,LOST,10,National 
Copa do Brasil,Fortaleza FC,3,1,Sao Paulo,6,5,127,111,14,8,1:30:00,9/16/2021,2,-2,WON,LOST,11,National 
Copa do Brasil,Flamengo,2,0,Gremio,4,4,88,85,11,9,1:30:00,9/16/2021,2,-2,WON,LOST,8,National 
Copa do Brasil,Atletico Mineiro,1,0,Fluminense,2,5,114,78,9,3,23:00:00,9/15/2021,1,-1,WON,LOST,7,National 
Copa do Brasil,Fluminense,1,2,Atletico Mineiro,5,4,98,76,7,9,1:30:00,8/27/2021,-1,1,LOST,WON,9,National 
Copa do Brasil,Gremio,0,4,Flamengo,4,3,98,75,10,11,1:30:00,8/26/2021,-4,4,LOST,WON,7,National 
Copa do Brasil,Sao Paulo,2,2,Fortaleza FC,2,5,112,115,12,18,1:30:00,8/26/2021,0,0,DRAW,DRAW,7,National 
Copa do Brasil,Athletico Paranaense,1,0,Santos,9,8,98,115,12,6,23:00:00,8/25/2021,1,-1,WON,LOST,17,National 
Copa do Brasil,ABC,0,1,Flamengo,3,6,86,113,2,11,1:30:00,8/6/2021,-1,1,LOST,WON,9,National 
Copa do Brasil,Juazeirense,2,0,Santos,4,10,108,143,8,9,23:15:00,8/5/2021,2,-2,WON,LOST,14,National 
Copa do Brasil,EC Bahia,2,1,Atletico Mineiro,5,3,83,96,16,8,1:30:00,8/5/2021,1,-1,WON,LOST,8,National 
Copa do Brasil,Vasco Da Gama RJ,1,2,Sao Paulo,2,6,99,155,8,15,1:30:00,8/5/2021,-1,1,LOST,WON,8,National 
Copa do Brasil,Atletico Goianiense,2,2,Athletico Paranaense,10,3,121,105,8,9,23:15:00,8/4/2021,0,0,DRAW,DRAW,13,National 
Copa do Brasil,CRB,0,1,Fortaleza FC,3,1,110,126,5,14,20:30:00,8/4/2021,-1,1,LOST,WON,4,National 
Copa do Brasil,Gremio,1,0,Vitoria EC,10,2,103,71,13,7,23:00:00,8/3/2021,1,-1,WON,LOST,12,National 
Copa do Brasil,Fluminense,3,0,Criciuma,4,3,125,138,7,7,20:30:00,7/31/2021,3,-3,WON,LOST,7,National 
Copa do Brasil,Flamengo,6,0,ABC,4,2,109,77,23,1,0:00:00,7/30/2021,6,-6,WON,LOST,6,National 
Copa do Brasil,Fortaleza FC,2,1,CRB,3,0,120,65,15,4,20:30:00,7/29/2021,1,-1,WON,LOST,3,National 
Copa do Brasil,Atletico Mineiro,2,0,EC Bahia,5,6,109,93,14,13,1:30:00,7/29/2021,2,-2,WON,LOST,11,National 
Copa do Brasil,Sao Paulo,2,0,Vasco Da Gama RJ,9,4,79,74,18,11,1:30:00,7/29/2021,2,-2,WON,LOST,13,National 
Copa do Brasil,Santos,4,0,Juazeirense,12,1,156,79,22,5,23:15:00,7/28/2021,4,-4,WON,LOST,13,National 
Copa do Brasil,Athletico Paranaense,2,1,Atletico Goianiense,6,0,99,102,10,7,20:30:00,7/28/2021,1,-1,WON,LOST,6,National 
Copa do Brasil,Vitoria EC,0,3,Gremio,4,7,79,102,9,16,1:30:00,7/28/2021,-3,3,LOST,WON,11,National 
Copa do Brasil,Criciuma,2,1,Fluminense,2,3,93,111,8,10,23:15:00,7/27/2021,1,-1,WON,LOST,5,National 
Copa do Brasil,Flamengo,2,0,Coritiba,13,4,126,89,14,,1:30:00,6/17/2021,2,-2,WON,LOST,17,National 
Copa do Brasil,Ceara,0,3,Fortaleza FC,9,3,103,79,8,12,1:30:00,6/11/2021,-3,3,LOST,WON,12,National 
Copa do Brasil,Internacional,1,3,Vitoria,8,3,157,132,15,11,1:30:00,6/11/2021,-2,2,LOST,WON,11,National 
Copa do Brasil,Atletico Mineiro,2,1,Clube Do Remo,6,2,118,123,15,9,23:00:00,6/10/2021,1,-1,WON,LOST,8,National 
Copa do Brasil,Coritiba,0,1,Flamengo,2,5,71,117,5,15,23:00:00,6/10/2021,-1,1,LOST,WON,7,National 
Copa do Brasil,Brasiliense,0,0,Gremio,0,3,77,72,8,6,19:30:00,6/10/2021,0,0,DRAW,DRAW,3,National 
Copa do Brasil,Bragantino,2,1,Fluminense,8,4,148,114,20,5,1:30:00,6/10/2021,1,-1,WON,LOST,12,National 
Copa do Brasil,Criciuma,2,2,America MG,2,6,126,166,13,12,1:30:00,6/10/2021,0,0,DRAW,DRAW,8,National 
Copa do Brasil,Atletico Goianiense,0,0,Corinthians,1,12,85,110,5,15,1:30:00,6/10/2021,0,0,DRAW,DRAW,13,National 
Copa do Brasil,EC Bahia,1,0,Vila Nova,10,3,110,70,17,12,23:00:00,6/9/2021,1,-1,WON,LOST,13,National 
Copa do Brasil,Juazeirense,1,0,Cruzeiro,5,7,132,122,10,11,23:00:00,6/9/2021,1,-1,WON,LOST,12,National 
Copa do Brasil,Athletico Paranaense,1,0,Avai,8,3,117,126,7,8,23:00:00,6/9/2021,1,-1,WON,LOST,11,National 
Copa do Brasil,Palmeiras,0,1,CRB,10,0,153,84,30,2,23:00:00,6/9/2021,-1,1,LOST,WON,10,National 
Copa do Brasil,ABC,3,0,Chapecoense,1,13,83,92,8,20,20:30:00,6/9/2021,3,-3,WON,LOST,14,National 
Copa do Brasil,Vasco Da Gama RJ,1,1,Boavista SC Saquarema,9,4,132,96,19,8,20:30:00,6/9/2021,0,0,DRAW,DRAW,13,National 
Copa do Brasil,Sao Paulo,9,1,4 de Julho EC,9,4,148,101,17,10,23:00:00,6/8/2021,8,-8,WON,LOST,13,National 
Copa do Brasil,Santos,1,0,Cianorte,3,2,148,108,8,5,20:30:00,6/8/2021,1,-1,WON,LOST,5,National 
Copa do Brasil,CRB,0,1,Palmeiras,10,8,97,133,11,9,1:30:00,6/4/2021,-1,1,LOST,WON,18,National 
Copa do Brasil,Avai,1,1,Athletico Paranaense,4,4,124,111,12,9,23:00:00,6/3/2021,0,0,DRAW,DRAW,8,National 
Copa do Brasil,Vitoria,0,1,Internacional,7,9,74,160,7,8,23:00:00,6/3/2021,-1,1,LOST,WON,16,National 
Copa do Brasil,Cruzeiro,1,0,Juazeirense,11,6,138,89,10,8,20:30:00,6/3/2021,1,-1,WON,LOST,17,National 
Copa do Brasil,Corinthians,0,2,Atletico Goianiense,4,1,128,104,10,9,1:30:00,6/3/2021,-2,2,LOST,WON,5,National 
Copa do Brasil,Fluminense,2,0,Bragantino,7,1,106,111,9,3,1:30:00,6/3/2021,2,-2,WON,LOST,8,National 
Copa do Brasil,America MG,0,0,Criciuma,6,2,199,123,14,9,1:30:00,6/3/2021,0,0,DRAW,DRAW,8,National 
Copa do Brasil,Clube Do Remo,0,2,Atletico Mineiro,7,4,139,111,18,13,23:00:00,6/2/2021,-2,2,LOST,WON,11,National 
Copa do Brasil,Fortaleza FC,1,1,Ceara,1,3,120,89,11,10,23:00:00,6/2/2021,0,0,DRAW,DRAW,4,National 
Copa do Brasil,Chapecoense,3,1,ABC,11,3,113,113,9,6,20:30:00,6/2/2021,2,-2,WON,LOST,14,National 
Copa do Brasil,Gremio,2,0,Brasiliense,7,7,157,124,18,8,20:30:00,6/2/2021,2,-2,WON,LOST,14,National 
Copa do Brasil,Boavista SC Saquarema,0,1,Vasco Da Gama RJ,4,5,80,91,7,6,1:30:00,6/2/2021,-1,1,LOST,WON,9,National 
Copa do Brasil,4 de Julho EC,3,2,Sao Paulo,2,6,117,144,13,13,1:30:00,6/2/2021,1,-1,WON,LOST,8,National 
Copa do Brasil,Cianorte,0,2,Santos,1,9,100,148,5,17,23:00:00,6/1/2021,-2,2,LOST,WON,10,National 
Copa do Brasil,Vila Nova,0,1,EC Bahia,6,4,122,148,11,19,20:30:00,6/1/2021,-1,1,LOST,WON,10,National 
Copa do Brasil,Joinville,0,2,Atletico Goianiense,6,4,116,138,12,10,1:30:00,4/16/2021,-2,2,LOST,WON,10,National 
Copa do Brasil,4 de Julho EC,0,0,Cuiaba,1,3,100,91,9,8,23:00:00,4/15/2021,0,0,DRAW,DRAW,4,National 
Copa do Brasil,Avai,2,0,FC Cascavel,8,1,96,100,20,8,23:00:00,4/15/2021,2,-2,WON,LOST,9,National 
Copa do Brasil,ABC,1,1,Botafogo RJ,1,8,70,97,9,14,1:30:00,4/15/2021,0,0,DRAW,DRAW,9,National 
Copa do Brasil,America RN,0,1,Cruzeiro,5,8,85,137,10,19,1:30:00,4/15/2021,-1,1,LOST,WON,13,National 
Copa do Brasil,America MG,1,1,Ferroviario,5,2,166,116,16,13,23:00:00,4/14/2021,0,0,DRAW,DRAW,7,National 
Copa do Brasil,CSA,1,1,Clube Do Remo,4,6,83,93,9,10,1:30:00,4/14/2021,0,0,DRAW,DRAW,10,National 
Copa do Brasil,Cianorte,1,0,Santa Cruz FC,4,0,88,62,16,5,23:00:00,4/13/2021,1,-1,WON,LOST,4,National 
Copa do Brasil,Paysandu,1,2,CRB,5,7,114,91,21,14,20:45:00,4/13/2021,-1,1,LOST,WON,12,National 
Copa do Brasil,Vila Nova,1,1,EC Juventude,2,3,43,68,3,2,1:30:00,4/9/2021,0,0,DRAW,DRAW,5,National 
Copa do Brasil,Criciuma,1,1,Ponte Preta,5,1,98,108,13,8,23:00:00,4/8/2021,0,0,DRAW,DRAW,6,National 
Copa do Brasil,EC Bahia,4,1,Manaus,5,8,113,105,16,20,1:30:00,4/8/2021,3,-3,WON,LOST,13,National 
Copa do Brasil,Tombense MG,1,2,Vasco Da Gama RJ,4,5,87,80,11,12,1:30:00,4/8/2021,-1,1,LOST,WON,9,National 
Copa do Brasil,Vitoria EC,2,0,Rio Branco ES,13,2,105,68,24,6,23:00:00,4/7/2021,2,-2,WON,LOST,15,National 
Copa do Brasil,Fortaleza FC,1,0,Ypiranga RS,6,2,122,93,18,5,1:30:00,4/7/2021,1,-1,WON,LOST,8,National 
Copa do Brasil,Coritiba,3,2,Operario PR,6,3,129,119,8,13,23:00:00,4/6/2021,1,-1,WON,LOST,9,National 
Copa do Brasil,Goianesia,2,3,CRB,2,3,77,79,11,19,18:30:00,3/27/2021,-1,1,LOST,WON,5,National 
Copa do Brasil,Corinthians,1,1,Retro FC Brasil,9,2,86,111,11,12,0:30:00,3/27/2021,0,0,DRAW,DRAW,11,National 
Copa do Brasil,Jaragua EC,1,4,Manaus,3,3,79,100,8,13,18:30:00,3/26/2021,-3,3,LOST,WON,6,National 
Copa do Brasil,Ypiranga AP,0,4,Santa Cruz FC,3,3,81,83,11,21,18:30:00,3/26/2021,-4,4,LOST,WON,6,National 
Copa do Brasil,Porto Velho EC,0,1,Ferroviario,3,5,101,113,17,22,18:28:09,3/25/2021,-1,1,LOST,WON,8,National 
Copa do Brasil,Penarol AM,1,1,Ypiranga RS,2,16,107,116,8,20,23:00:00,3/18/2021,0,0,DRAW,DRAW,18,National 
Copa do Brasil,Uniao Rondonopolis,0,1,Coritiba,5,7,90,118,10,19,20:30:00,3/18/2021,-1,1,LOST,WON,12,National 
Copa do Brasil,Caldense MG,1,1,Vasco Da Gama RJ,5,7,100,92,27,5,20:30:00,3/18/2021,0,0,DRAW,DRAW,12,National 
Copa do Brasil,Treze,0,1,America MG,7,1,73,78,16,11,19:00:00,3/18/2021,-1,1,LOST,WON,8,National 
Copa do Brasil,Marilia,0,0,Criciuma,2,7,37,38,3,5,18:30:00,3/18/2021,0,0,DRAW,DRAW,9,National 
Copa do Brasil,Salgueiro,0,3,Corinthians,4,5,152,108,9,12,0:30:00,3/18/2021,-3,3,LOST,WON,9,National 
Copa do Brasil,Caxias RS,0,1,Fortaleza FC,8,3,90,63,9,7,23:00:00,3/17/2021,-1,1,LOST,WON,11,National 
Copa do Brasil,Esportivo Bento Goncalves,0,2,Clube Do Remo,5,7,63,77,5,10,23:00:00,3/17/2021,-2,2,LOST,WON,12,National 
Copa do Brasil,Santa Cruz RS,0,0,Joinville,4,4,120,127,9,2,23:00:00,3/17/2021,0,0,DRAW,DRAW,8,National 
Copa do Brasil,Retro FC Brasil,1,0,Brusque,2,8,97,126,15,8,21:00:00,3/17/2021,1,-1,WON,LOST,10,National 
Copa do Brasil,Atletico Alagoinhas,0,3,Vila Nova,5,3,66,51,12,7,20:00:00,3/17/2021,-3,3,LOST,WON,8,National 
Copa do Brasil,Nova Mutum EC,0,0,Tombense MG,4,4,81,75,10,6,19:30:00,3/17/2021,0,0,DRAW,DRAW,8,National 
Copa do Brasil,Picos,1,0,Atletico Acreano,10,2,114,89,14,6,19:00:00,3/17/2021,1,-1,WON,LOST,12,National 
Copa do Brasil,Castanhal,0,3,Volta Redonda,2,5,89,83,10,18,18:30:00,3/17/2021,-3,3,LOST,WON,7,National 
Copa do Brasil,Juventude MA,0,2,Operario PR,6,9,146,148,20,19,18:30:00,3/17/2021,-2,2,LOST,WON,15,National 
Copa do Brasil,Murici,0,3,EC Juventude,2,3,125,127,11,9,0:30:00,3/17/2021,-3,3,LOST,WON,5,National 
Copa do Brasil,CS Sergipe,0,0,Cuiaba,2,14,143,132,10,8,22:15:00,3/16/2021,0,0,DRAW,DRAW,16,National 
Copa do Brasil,Boavista SC Saquarema,3,1,Goias,4,8,78,127,10,16,0:30:00,3/12/2021,2,-2,WON,LOST,12,National 
Copa do Brasil,Sao Raimundo RR,1,1,Cruzeiro,8,4,107,145,9,14,22:15:00,3/11/2021,0,0,DRAW,DRAW,12,National 
Copa do Brasil,Uberlandia,1,1,Luverdense,3,2,151,120,10,9,20:00:00,3/11/2021,0,0,DRAW,DRAW,5,National 
Copa do Brasil,Real FC,0,2,America RN,1,4,79,93,15,15,18:30:00,3/11/2021,-2,2,LOST,WON,5,National 
Copa do Brasil,Moto Club de São Luís,0,5,Botafogo RJ,5,3,106,136,10,13,0:30:00,3/11/2021,-5,5,LOST,WON,8,National 
Copa do Brasil,Juazeirense,3,2,Sport Recife,5,3,80,69,8,15,22:15:00,3/10/2021,1,-1,WON,LOST,8,National 
Copa do Brasil,4 de Julho EC,1,0,AD Confianca,6,2,119,87,15,10,19:00:00,3/10/2021,1,-1,WON,LOST,8,National 
Copa do Brasil,Madureira RJ,0,1,Paysandu,7,4,125,96,7,8,18:30:00,3/10/2021,-1,1,LOST,WON,11,National 
Copa do Brasil,SE Gama,1,2,Ponte Preta,3,1,84,83,9,9,18:30:00,3/10/2021,-1,1,LOST,WON,4,National 
Copa do Brasil,Aguia Negra-MS,0,1,Vitoria,2,8,83,96,4,16,22:15:00,3/9/2021,-1,1,LOST,WON,10,National 
Copa do Brasil,Palmeiras,2,0,Gremio,3,4,78,84,18,8,21:00:00,3/7/2021,2,-2,WON,LOST,7,National 
Copa do Brasil,Gremio,0,1,Palmeiras,7,4,116,73,10,6,0:00:00,3/1/2021,-1,1,LOST,WON,11,National 
Copa do Brasil,America MG,0,2,Palmeiras,3,3,123,110,10,10,0:30:00,12/31/2020,-2,2,LOST,WON,6,National 
Copa do Brasil,Sao Paulo,0,0,Gremio,10,3,100,74,12,7,0:30:00,12/31/2020,0,0,DRAW,DRAW,13,National 
Copa do Brasil,Gremio,1,0,Sao Paulo,2,4,56,70,4,9,0:30:00,12/24/2020,1,-1,WON,LOST,6,National 
Copa do Brasil,Palmeiras,1,1,America MG,11,2,121,95,26,8,0:30:00,12/24/2020,0,0,DRAW,DRAW,13,National 
Copa do Brasil,Sao Paulo,3,0,Flamengo,3,9,48,84,7,13,0:30:00,11/19/2020,3,-3,WON,LOST,12,National 
Copa do Brasil,America MG,0,1,Internacional,3,5,67,117,5,6,0:30:00,11/19/2020,-1,1,LOST,WON,8,National 
Copa do Brasil,Gremio,2,0,Cuiaba,4,5,73,69,16,9,19:30:00,11/18/2020,2,-2,WON,LOST,9,National 
Copa do Brasil,Flamengo,1,2,Sao Paulo,7,4,69,69,9,3,0:30:00,11/12/2020,-1,1,LOST,WON,11,National 
Copa do Brasil,Internacional,0,1,America MG,6,3,156,89,12,9,0:30:00,11/12/2020,-1,1,LOST,WON,9,National 
Copa do Brasil,Cuiaba,1,2,Gremio,6,9,38,49,5,2,22:00:00,11/11/2020,-1,1,LOST,WON,15,National 
Copa do Brasil,Palmeiras,3,0,Ceara,3,2,122,127,11,3,19:30:00,11/11/2020,3,-3,WON,LOST,5,National 
Copa do Brasil,EC Juventude,0,1,Gremio,3,2,107,84,12,10,0:30:00,11/6/2020,-1,1,LOST,WON,5,National 
Copa do Brasil,Palmeiras,1,0,Bragantino,2,5,85,87,12,10,22:00:00,11/5/2020,1,-1,WON,LOST,7,National 
Copa do Brasil,Flamengo,3,2,Athletico Paranaense,1,5,86,67,10,6,0:30:00,11/5/2020,1,-1,WON,LOST,6,National 
Copa do Brasil,America MG,1,1,Corinthians,6,8,97,93,19,9,0:30:00,11/5/2020,0,0,DRAW,DRAW,14,National 
Copa do Brasil,Ceara,1,0,Santos,8,3,86,94,14,13,22:00:00,11/4/2020,1,-1,WON,LOST,11,National 
Copa do Brasil,Internacional,2,1,Atletico Goianiense,1,6,113,98,11,9,0:30:00,11/4/2020,1,-1,WON,LOST,7,National 
Copa do Brasil,Cuiaba,0,0,Botafogo RJ,4,8,107,158,7,20,22:00:00,11/3/2020,0,0,DRAW,DRAW,12,National 
Copa do Brasil,Gremio,1,0,EC Juventude,4,3,161,133,9,8,0:30:00,10/30/2020,1,-1,WON,LOST,7,National 
Copa do Brasil,Bragantino,1,3,Palmeiras,12,2,134,96,20,9,22:00:00,10/29/2020,-2,2,LOST,WON,14,National 
Copa do Brasil,Athletico Paranaense,0,1,Flamengo,10,8,75,70,11,8,0:30:00,10/29/2020,-1,1,LOST,WON,18,National 
Copa do Brasil,Corinthians,0,1,America MG,7,0,148,93,14,8,0:30:00,10/29/2020,-1,1,LOST,WON,7,National 
Copa do Brasil,Atletico Goianiense,1,2,Internacional,5,0,79,78,12,7,22:00:00,10/28/2020,-1,1,LOST,WON,5,National 
Copa do Brasil,Santos,0,0,Ceara,6,7,96,94,14,17,19:00:00,10/28/2020,0,0,DRAW,DRAW,13,National 
Copa do Brasil,Botafogo RJ,0,1,Cuiaba,10,2,133,91,23,7,0:30:00,10/28/2020,-1,1,LOST,WON,12,National 
Copa do Brasil,Sao Paulo,2,2,Fortaleza FC,6,3,141,120,15,8,23:30:00,10/25/2020,0,0,DRAW,DRAW,9,National 
Copa do Brasil,Fortaleza FC,3,3,Sao Paulo,2,7,55,70,6,18,23:15:00,10/14/2020,0,0,DRAW,DRAW,9,National 
Copa do Brasil,Atletico Goianiense,3,1,Fluminense,5,7,126,112,19,6,0:00:00,9/25/2020,2,-2,WON,LOST,12,National 
Copa do Brasil,Ceara,5,1,Brusque,6,3,74,63,22,7,1:30:00,9/24/2020,4,-4,WON,LOST,9,National 
Copa do Brasil,Vasco Da Gama RJ,0,0,Botafogo RJ,8,1,124,93,12,12,1:30:00,9/24/2020,0,0,DRAW,DRAW,9,National 
Copa do Brasil,America MG,3,1,Ponte Preta,5,3,123,128,16,10,1:30:00,9/23/2020,2,-2,WON,LOST,8,National 
Copa do Brasil,CRB,1,0,EC Juventude,4,4,157,127,14,4,23:00:00,9/22/2020,1,-1,WON,LOST,8,National 
Copa do Brasil,Botafogo RJ,1,0,Vasco Da Gama RJ,4,1,125,121,13,10,23:00:00,9/17/2020,1,-1,WON,LOST,5,National 
Copa do Brasil,EC Juventude,2,0,CRB,5,8,129,123,10,12,20:00:00,9/17/2020,2,-2,WON,LOST,13,National 
Copa do Brasil,Brusque,0,2,Ceara,10,1,115,94,18,11,1:30:00,9/17/2020,-2,2,LOST,WON,11,National 
Copa do Brasil,Fluminense,1,0,Atletico Goianiense,8,2,74,81,10,4,1:27:35,9/17/2020,1,-1,WON,LOST,10,National 
Copa do Brasil,Ponte Preta,2,2,America MG,0,9,114,128,10,11,23:00:00,9/16/2020,0,0,DRAW,DRAW,9,National 
Copa do Brasil,Sao Jose PA,1,0,Atletico Goianiense,2,8,79,71,5,9,1:30:00,8/28/2020,1,-1,WON,LOST,10,National 
Copa do Brasil,Brusque,1,0,Brasil de Pelotas,0,3,91,83,3,7,23:00:00,8/27/2020,1,-1,WON,LOST,3,National 
Copa do Brasil,Vitoria EC,3,4,Ceara,2,8,80,103,16,19,1:30:00,8/27/2020,-1,1,LOST,WON,10,National 
Copa do Brasil,Goias,1,2,Vasco Da Gama RJ,12,4,114,108,16,16,1:30:00,8/27/2020,-1,1,LOST,WON,16,National 
Copa do Brasil,Parana,1,2,Botafogo RJ,6,6,88,95,14,7,23:00:00,8/26/2020,-1,1,LOST,WON,12,National 
Copa do Brasil,America RN,1,1,EC Juventude,5,7,73,78,14,9,20:00:00,8/26/2020,0,0,DRAW,DRAW,12,National 
Copa do Brasil,CRB,1,1,Cruzeiro,1,7,125,144,7,15,20:00:00,8/26/2020,0,0,DRAW,DRAW,8,National 
Copa do Brasil,Fluminense,3,0,Figueirense,2,5,106,81,7,6,1:30:00,8/26/2020,3,-3,WON,LOST,7,National 
Copa do Brasil,America MG,1,0,Ferroviaria SP,6,4,132,111,22,6,23:00:00,8/25/2020,1,-1,WON,LOST,10,National 
Copa do Brasil,Afogados da Ingazeira FC,0,2,Ponte Preta,3,6,98,105,17,18,20:00:00,8/25/2020,-2,2,LOST,WON,9,National 
Copa do Brasil,Vasco Da Gama RJ,0,1,Goias,6,5,105,89,16,9,0:30:00,3/13/2020,-1,1,LOST,WON,11,National 
Copa do Brasil,Brasil de Pelotas,0,1,Brusque,5,5,131,115,10,21,0:30:00,3/13/2020,-1,1,LOST,WON,10,National 
Copa do Brasil,Ceara,1,0,Vitoria EC,9,4,57,66,20,8,22:15:00,3/12/2020,1,-1,WON,LOST,13,National 
Copa do Brasil,Ponte Preta,3,0,Afogados da Ingazeira FC,7,2,93,82,15,6,22:15:00,3/12/2020,3,-3,WON,LOST,9,National 
Copa do Brasil,Cruzeiro,0,2,CRB,6,3,118,87,21,8,0:30:00,3/12/2020,-2,2,LOST,WON,9,National 
Copa do Brasil,Atletico Goianiense,2,0,Sao Jose PA,4,9,78,88,13,15,0:30:00,3/12/2020,2,-2,WON,LOST,13,National 
Copa do Brasil,EC Juventude,1,1,America RN,9,4,79,54,10,6,22:15:00,3/11/2020,0,0,DRAW,DRAW,13,National 
Copa do Brasil,Ferroviaria SP,0,0,America MG,4,2,120,137,20,10,22:15:00,3/11/2020,0,0,DRAW,DRAW,6,National 
Copa do Brasil,Figueirense,1,0,Fluminense,3,2,61,64,8,8,22:15:00,3/11/2020,1,-1,WON,LOST,5,National 
Copa do Brasil,Botafogo RJ,1,0,Parana,5,6,94,67,9,10,22:15:00,3/10/2020,1,-1,WON,LOST,11,National 
Copa do Brasil,Vasco Da Gama RJ,1,0,ABC,6,5,92,72,16,8,0:30:00,3/6/2020,1,-1,WON,LOST,11,National 
Copa do Brasil,Operario PR,0,2,America MG,6,5,122,139,4,11,23:00:00,3/5/2020,-2,2,LOST,WON,11,National 
Copa do Brasil,Vitoria EC,3,1,Lagarto,5,3,93,74,19,11,22:15:00,3/5/2020,2,-2,WON,LOST,8,National 
Copa do Brasil,Boa,1,1,Cruzeiro,4,6,88,107,8,10,0:30:00,3/5/2020,0,0,DRAW,DRAW,10,National 
Copa do Brasil,Atletico Goianiense,1,1,Santa Cruz FC,5,6,84,57,16,5,0:30:00,3/5/2020,0,0,DRAW,DRAW,11,National 
Copa do Brasil,Brasil de Pelotas,1,0,Manaus,6,5,51,63,11,7,23:30:00,3/4/2020,1,-1,WON,LOST,11,National 
Copa do Brasil,Santo Andre,0,2,Goias,11,7,102,77,8,10,22:15:00,3/4/2020,-2,2,LOST,WON,18,National 
Copa do Brasil,Fluminense,2,0,Botafogo PB,6,1,116,107,10,8,22:15:00,3/4/2020,2,-2,WON,LOST,7,National 
Copa do Brasil,Ponte Preta,0,0,Vila Nova,7,2,86,64,18,6,0:30:00,2/28/2020,0,0,DRAW,DRAW,9,National 
Copa do Brasil,Sao Jose PA,0,0,Chapecoense,4,1,100,64,10,10,22:15:00,2/27/2020,0,0,DRAW,DRAW,5,National 
Copa do Brasil,Moto Club de São Luís,2,4,Fluminense,7,4,55,79,13,11,0:30:00,2/27/2020,-2,2,LOST,WON,11,National 
Copa do Brasil,Afogados da Ingazeira FC,2,2,Atletico Mineiro,1,12,68,98,16,29,0:30:00,2/27/2020,0,0,DRAW,DRAW,13,National 
Copa do Brasil,River AC,1,1,America RN,8,4,108,96,13,6,23:30:00,2/26/2020,0,0,DRAW,DRAW,12,National 
Copa do Brasil,Ferroviaria SP,6,2,Aguia Negra-MS,10,3,138,95,17,11,23:30:00,2/26/2020,4,-4,WON,LOST,13,National 
Copa do Brasil,Parana,3,2,Bahia de Feira,10,0,100,84,15,3,22:15:00,2/26/2020,1,-1,WON,LOST,10,National 
Copa do Brasil,XV Piracicaba,1,1,EC Juventude,2,5,85,97,14,9,19:30:00,2/26/2020,0,0,DRAW,DRAW,7,National 
Copa do Brasil,Brusque,5,1,Clube Do Remo,6,5,96,78,18,8,0:30:00,2/21/2020,4,-4,WON,LOST,11,National 
Copa do Brasil,Oeste,1,1,Ceara,4,8,86,91,13,11,0:30:00,2/20/2020,0,0,DRAW,DRAW,12,National 
Copa do Brasil,Nautico Capibaribe,1,1,Botafogo RJ,4,2,66,75,17,9,0:30:00,2/20/2020,0,0,DRAW,DRAW,6,National 
Copa do Brasil,Boavista SC Saquarema,0,2,Chapecoense,6,4,86,60,8,12,22:15:00,2/19/2020,-2,2,LOST,WON,10,National 
Copa do Brasil,Paysandu,1,1,CRB,9,3,59,52,15,9,22:15:00,2/19/2020,0,0,DRAW,DRAW,12,National 
Copa do Brasil,Lagarto,1,0,Volta Redonda,1,2,119,164,5,10,18:30:00,2/19/2020,1,-1,WON,LOST,3,National 
Copa do Brasil,Vitoria ES,0,1,Figueirense,5,1,57,64,7,3,0:30:00,2/19/2020,-1,1,LOST,WON,6,National 
Copa do Brasil,Sao Raimundo RR,2,2,Cruzeiro,4,5,106,125,10,13,0:30:00,2/14/2020,0,0,DRAW,DRAW,9,National 
Copa do Brasil,Afogados da Ingazeira FC,3,0,Atletico Acreano,4,5,106,124,22,9,23:30:00,2/13/2020,3,-3,WON,LOST,9,National 
Copa do Brasil,Novo Hamburgo,1,2,Ponte Preta,8,1,83,61,15,7,22:15:00,2/13/2020,-1,1,LOST,WON,9,National 
Copa do Brasil,Ferroviaria SP,2,0,Avai,8,5,101,110,9,11,19:30:00,2/13/2020,2,-2,WON,LOST,13,National 
